MGH60-P6-A11	MGH60-P6-B01	MGH97-P8-H02	MGH97-P8-H03
11.133	19.333	10.5	21.5
10.5	20.333	9.0	19.25
11.5	21.333	10.0	20.25
12.5	22.333	11.0	21.25
12.789	23.333	9.0	22.25
13.789	24.333	10.0	23.25
14.789	25.333	11.0	24.25
14.556	26.333	12.0	25.25
14.235	20.5	11.8	26.25
13.0	21.5	12.8	27.25
14.0	22.5	13.8	28.25
13.421	23.5	12.5	29.25
14.421	20.0	13.5	30.25
15.421	21.0	14.5	29.0
16.421	22.0	15.5	30.0
16.278	23.0	14.143	31.0
17.278	24.0	15.143	32.0
18.278	25.0	16.143	33.0
17.167	20.0	13.667	34.0
17.211	21.0	14.667	35.0
18.211	22.0	15.667	35.0
19.211	23.0	16.667	36.0
19.2	16.0	15.143	37.0
20.2	17.0	16.143	0.0
21.2	18.0	15.0	0.0
22.2	19.0	14.556	0.0
22.095	11.0	15.556	0.0
22.045	8.0	16.556	0.0
21.125	9.0	17.556	0.0
20.423	7.5	18.556	0.0
19.893	8.5	19.556	0.0
20.296	9.5	18.875	0.0
19.208	8.4	19.875	0.0
17.88	9.4	20.875	0.0
16.857	7.429	21.875	0.0
16.308	8.429	22.875	0.0
15.583	9.429	23.875	0.0
14.4	10.429	23.0	0.0
13.88	11.429	24.0	0.0
12.87	12.429	22.833	0.0
13.87	13.429	23.833	0.0
14.87	14.429	24.833	1.0
14.217	13.5	19.5	2.0
11.667	9.667	20.5	0.75
10.886	9.846	21.5	1.4
11.886	10.846	22.5	2.4
12.886	9.667	23.5	3.4
13.176	10.667	24.5	4.4
13.027	10.769	23.0	5.4
12.657	11.769	24.0	6.4
11.659	11.857	25.0	7.4
11.533	12.857	26.0	8.4
12.533	13.857	27.0	9.4
12.687	14.857	17.0	10.4
12.882	14.8	18.0	11.4
13.111	13.941	19.0	12.4
13.66	14.941	20.0	13.4
14.212	15.941	21.0	14.4
15.212	16.941	22.0	15.4
16.212	17.941	23.0	16.4
16.804	17.75	17.0	17.4
17.804	17.647	18.0	15.333
18.442	17.611	12.6	16.333
18.722	18.611	13.6	17.333
19.377	18.579	14.6	18.333
20.038	18.556	15.6	19.333
17.552	16.762	16.6	17.429
17.241	15.227	12.571	18.429
17.536	16.227	13.571	19.429
17.593	17.227	14.571	20.429
18.593	17.286	15.571	21.429
18.0	17.455	14.5	19.625
16.548	14.348	13.125	19.0
16.754	15.348	9.417	20.0
17.754	15.667	10.417	21.0
18.143	16.667	11.417	22.0
18.839	17.667	12.417	23.0
19.839	18.667	13.417	24.0
20.839	19.667	14.417	25.0
21.156	19.84	15.417	22.75
21.905	20.125	14.455	23.75
19.638	16.905	12.0	16.8
19.352	16.9	11.917	12.75
20.352	17.9	12.917	11.0
21.352	18.0	11.929	12.0
20.81	16.625	12.067	13.0
20.927	16.042	13.067	14.0
21.927	17.042	14.067	15.0
19.865	16.458	14.125	10.0
19.437	17.458	15.125	11.0
19.62	17.038	16.125	12.0
19.104	18.038	15.733	13.0
18.911	18.28	16.733	14.0
16.638	16.24	17.733	12.0
17.271	17.24	17.357	13.0
16.865	18.24	18.357	11.667
17.528	18.5	19.077	12.667
18.185	18.84	18.643	13.667
16.71	17.103	15.278	12.571
17.71	17.5	16.278	11.692
18.097	17.828	16.368	12.692
18.467	18.828	17.368	13.692
16.686	17.9	17.45	12.733
17.437	18.9	18.45	13.733
14.565	17.25	19.45	13.071
14.896	16.111	18.5	13.133
15.691	17.111	19.5	14.133
15.708	18.111	20.5	15.133
16.708	19.111	21.5	16.133
16.726	19.423	21.588	15.643
15.164	18.13	21.625	16.643
15.759	19.13	19.077	17.643
16.455	19.318	20.077	18.643
16.552	20.318	21.077	19.643
17.552	21.318	22.077	20.643
18.552	22.318	23.077	21.643
19.552	23.318	24.077	22.643
19.929	23.667	25.077	22.538
20.929	24.667	26.077	23.538
21.019	25.05	26.167	22.786
22.019	26.05	26.182	23.786
21.8	27.05	27.182	23.769
22.8	27.526	23.4	24.769
22.686	26.75	22.889	25.769
23.686	27.067	23.889	26.769
24.212	28.067	24.889	27.769
24.429	28.429	24.375	26.0
25.429	29.429	25.375	27.0
25.936	29.167	26.375	28.0
26.128	30.167	27.375	26.364
26.562	31.167	28.375	27.364
25.75	31.0	29.375	21.455
26.488	32.0	30.375	22.455
25.75	32.556	27.889	20.222
26.462	33.556	28.889	21.222
27.184	34.556	28.875	22.222
25.567	33.6	21.75	19.0
26.567	33.75	22.75	20.0
27.567	34.75	19.0	21.0
25.206	25.167	15.0	22.0
18.926	20.25	8.667	17.0
18.519	21.25	9.667	18.0
13.05	17.0	10.667	19.0
14.05	8.0	11.667	15.5
15.05	9.0	9.5	16.5
16.05	10.0	10.5	17.5
16.238	7.333	11.5	14.8
17.238	8.333	12.5	15.8
18.238	9.333	13.5	16.8
19.238	7.75	14.5	17.8
19.35	8.75	15.5	18.8
15.421	7.8	13.2	19.8
16.421	8.8	14.2	20.8
15.762	9.8	12.667	21.8
16.762	10.8	11.714	22.8
16.955	11.8	12.714	23.8
17.955	12.8	13.714	24.8
18.955	13.8	14.714	22.75
19.955	14.8	15.714	23.75
18.263	15.8	16.714	24.75
14.64	14.0	14.333	25.75
14.481	15.0	15.333	26.75
14.929	16.0	14.0	22.2
15.111	17.0	15.0	23.2
16.111	18.0	16.0	24.2
17.111	19.0	17.0	25.2
18.111	20.0	18.0	26.2
18.385	21.0	19.0	24.5
17.259	22.0	20.0	20.4
17.5	20.0	21.0	10.333
18.5	21.0	19.25	11.333
18.76	22.0	17.714	12.333
19.76	23.0	18.714	10.0
19.962	24.0	19.714	11.0
20.962	25.0	18.125	12.0
21.4	26.0	17.0	10.4
22.4	27.0	18.0	11.4
21.409	25.5	16.625	12.4
19.947	26.5	17.625	13.4
20.0	27.5	18.625	14.4
18.9	28.5	19.625	15.4
19.9	29.5	20.625	16.4
20.9	29.667	19.286	17.4
21.9	30.667	20.286	18.4
22.105	28.5	21.286	14.75
23.105	29.5	22.286	15.75
24.105	30.5	18.714	16.75
25.105	31.5	19.714	17.75
23.619	16.25	18.125	18.75
23.211	10.333	14.375	19.75
24.211	8.5	15.375	20.75
23.706	9.5	10.333	17.4
24.706	10.5	11.333	18.4
24.937	11.5	12.333	19.0
24.412	12.5	12.0	20.0
25.412	13.5	12.222	12.75
24.944	14.5	13.222	13.75
25.944	15.5	14.222	14.75
21.417	9.333	15.222	15.75
19.3	10.333	16.222	16.75
18.333	11.333	14.625	17.75
19.333	12.333	15.625	18.75
20.333	13.333	14.778	19.75
21.333	14.333	15.778	20.75
22.333	15.333	16.778	21.75
16.154	9.8	14.545	15.167
13.364	10.8	15.545	11.8
13.333	11.8	16.545	12.8
14.333	12.8	15.5	13.8
15.333	13.8	16.5	14.8
14.0	14.8	17.5	15.8
12.286	15.8	18.5	16.8
13.286	16.8	17.444	17.8
14.286	17.8	16.6	11.2
15.286	18.8	17.6	12.2
13.765	16.833	18.6	13.2
14.765	17.833	19.6	14.2
15.765	18.833	20.6	15.2
13.933	19.833	21.6	16.2
14.933	20.833	22.6	17.2
15.933	21.833	23.6	18.2
16.933	22.833	24.6	19.2
17.933	23.833	25.6	20.2
18.933	24.833	26.6	21.2
19.933	25.833	26.444	22.2
20.933	26.833	27.444	23.2
19.462	22.75	27.25	24.2
20.462	23.75	26.857	25.2
21.462	20.333	27.857	26.2
22.462	21.333	25.2	24.5
23.462	22.333	26.2	25.5
24.462	23.333	27.2	26.5
24.417	24.333	25.75	27.5
25.417	25.333	26.75	25.333
25.364	26.333	27.75	26.333
26.364	27.333	28.75	27.333
27.364	28.333	29.75	28.333
28.364	29.333	30.75	29.333
29.364	30.333	31.75	30.333
30.364	31.333	32.75	31.333
31.364	32.333	32.333	32.333
32.364	33.333	33.333	33.333
33.364	34.333	34.333	34.333
31.333	30.0	30.0	30.0
32.333	31.0	31.0	31.0
33.333	32.0	32.0	32.0
34.333	33.0	33.0	33.0
35.333	34.0	34.0	34.0
35.5	35.0	35.0	35.0
36.0	36.0	36.0	36.0
37.0	37.0	37.0	37.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
14.667	0.0	0.0	0.0
15.667	0.0	0.0	0.0
16.667	0.0	0.0	0.0
17.667	0.0	0.0	0.0
18.667	0.0	0.0	0.0
19.667	0.0	0.0	0.0
20.667	0.0	0.0	0.0
21.667	0.0	0.0	0.0
22.667	0.0	0.0	0.0
23.667	0.0	0.0	0.0
24.667	0.0	0.0	0.0
25.667	0.0	0.0	0.0
26.667	0.0	0.0	0.0
27.667	0.0	0.0	0.0
28.667	0.0	0.0	0.0
29.667	0.0	0.0	0.0
30.667	0.0	0.0	0.0
31.667	0.0	0.0	0.0
32.667	0.0	0.0	0.0
33.667	0.0	0.0	0.0
34.667	0.0	0.0	0.0
31.0	0.0	0.0	0.0
32.0	0.0	0.0	0.0
33.0	0.0	0.0	0.0
34.0	0.0	0.0	0.0
35.0	0.0	0.0	0.0
36.0	0.0	0.0	1.0
37.0	0.0	0.0	2.0
0.0	0.0	0.0	3.0
0.0	0.0	0.0	4.0
0.0	0.0	0.0	5.0
0.0	0.0	0.0	6.0
0.0	0.0	0.0	7.0
0.0	0.0	0.0	8.0
0.0	0.0	0.0	9.0
0.0	0.0	0.0	10.0
0.0	0.0	0.0	11.0
0.0	0.0	0.0	12.0
0.0	0.0	0.0	13.0
0.0	0.0	0.0	14.0
0.0	0.0	0.0	15.0
0.0	0.0	0.0	16.0
0.0	0.0	0.0	17.0
0.0	0.0	0.0	18.0
0.0	0.0	0.0	19.0
0.0	0.0	0.0	20.0
0.0	0.0	0.0	21.0
0.0	0.0	0.0	22.0
0.0	0.0	0.0	23.0
0.0	0.0	0.0	24.0
0.0	0.0	0.0	25.0
0.0	0.0	0.0	26.0
0.0	0.0	0.0	27.0
0.0	0.0	0.0	28.0
0.0	0.0	0.0	14.5
0.0	0.0	0.0	15.5
0.0	0.0	0.0	16.5
0.0	0.0	0.0	17.5
0.0	0.0	0.0	18.5
0.0	0.0	0.0	19.5
0.0	0.0	0.0	20.5
0.0	0.0	0.0	21.5
0.0	0.0	0.0	22.5
0.0	0.0	0.0	9.0
0.0	0.0	0.0	10.0
0.0	0.0	0.0	11.0
0.0	0.0	0.0	12.0
0.0	0.0	0.0	13.0
0.0	0.0	0.0	14.0
0.0	0.0	0.0	15.0
0.0	0.0	0.0	16.0
0.0	0.0	0.0	17.0
0.0	0.0	0.0	18.0
0.0	0.0	0.0	19.0
0.0	0.0	0.0	20.0
0.0	0.0	0.0	21.0
0.0	0.0	0.0	22.0
0.0	0.0	0.0	23.0
0.0	0.0	0.0	24.0
0.0	0.0	0.0	25.0
0.0	0.0	0.0	26.0
0.0	0.0	0.0	27.0
0.0	0.0	0.0	28.0
0.0	0.0	0.0	29.0
0.0	0.0	0.0	30.0
0.0	0.0	0.0	31.0
0.0	0.0	0.0	32.0
0.0	0.0	0.0	33.0
0.0	0.0	0.0	34.0
0.0	0.0	0.0	35.0
0.0	0.0	0.0	36.0
0.0	0.0	0.0	37.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0
3.0	0.0	0.0	0.0
4.0	0.0	0.0	0.0
5.0	0.0	0.0	0.0
6.0	0.0	0.0	0.0
7.0	0.0	0.0	0.0
8.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0
10.0	0.0	0.0	0.0
11.0	0.0	0.0	0.0
12.0	0.0	0.0	0.0
13.0	0.0	0.0	0.0
14.0	0.0	0.0	0.0
15.0	0.0	0.0	0.0
16.0	0.0	0.0	0.0
17.0	0.0	0.0	0.0
18.0	0.0	0.0	0.0
19.0	0.0	0.0	0.0
20.0	0.0	0.0	0.0
21.0	0.0	0.0	0.0
22.0	0.0	0.0	0.0
23.0	0.0	0.0	0.0
24.0	0.0	0.0	0.0
25.0	0.0	0.0	0.0
26.0	0.0	0.0	0.0
27.0	0.0	0.0	0.0
28.0	0.0	0.0	0.0
29.0	0.0	0.0	0.0
30.0	0.0	0.0	0.0
31.0	0.0	0.0	0.0
32.0	0.0	0.0	0.0
33.0	0.0	0.0	0.0
34.0	0.0	0.0	0.0
35.0	0.0	0.0	0.0
36.0	0.0	0.0	0.0
37.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0
3.0	0.0	0.0	0.0
4.0	0.0	0.0	0.0
5.0	0.0	0.0	0.0
6.0	0.0	0.0	0.0
7.0	0.0	0.0	0.0
8.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0
10.0	0.0	0.0	0.0
11.0	0.0	0.0	0.0
12.0	0.0	0.0	0.0
13.0	0.0	0.0	0.0
14.0	0.0	0.0	0.0
15.0	0.0	0.0	0.0
16.0	0.0	0.0	0.0
17.0	0.0	0.0	0.0
18.0	0.0	0.0	0.0
19.0	0.0	0.0	0.0
20.0	0.0	0.0	0.0
14.0	0.0	0.0	0.0
15.0	0.0	0.0	1.0
16.0	0.0	0.0	2.0
17.0	0.0	0.0	3.0
18.0	0.0	0.0	4.0
19.0	0.0	0.0	5.0
20.0	0.0	0.0	6.0
21.0	0.0	0.0	7.0
22.0	0.0	0.0	8.0
23.0	0.0	0.0	9.0
24.0	0.0	0.0	10.0
25.0	0.0	0.0	11.0
26.0	0.0	0.0	12.0
27.0	0.0	0.0	13.0
28.0	0.0	0.0	14.0
29.0	0.0	0.0	7.5
26.0	0.0	0.0	8.5
27.0	0.0	0.0	9.5
18.0	0.0	0.0	10.5
19.0	0.0	0.0	11.5
10.0	0.0	0.0	12.5
11.0	0.0	0.0	13.5
12.0	0.0	0.0	14.5
13.0	0.0	0.0	15.5
14.0	0.0	0.0	16.5
15.0	0.0	0.0	17.5
16.0	0.0	0.0	18.5
17.0	0.0	0.0	19.5
18.0	0.0	0.0	20.5
19.0	0.0	0.0	21.5
20.0	0.0	0.0	22.5
21.0	0.0	0.0	23.5
22.0	0.0	0.0	24.5
23.0	0.0	0.0	25.5
24.0	0.0	0.0	26.5
25.0	0.0	0.0	27.5
26.0	0.0	0.0	28.5
27.0	0.0	0.0	29.5
18.0	0.0	0.0	23.0
19.0	0.0	0.0	24.0
20.0	0.0	0.0	25.0
21.0	0.0	0.0	26.0
22.0	0.0	0.0	27.0
23.0	0.0	0.0	28.0
24.0	0.0	0.0	29.0
25.0	0.0	0.0	30.0
26.0	0.0	0.0	31.0
27.0	0.0	0.0	32.0
28.0	0.0	0.0	33.0
29.0	0.0	0.0	34.0
30.0	0.0	0.0	35.0
31.0	0.0	0.0	36.0
32.0	0.0	0.0	37.0
33.0	0.0	0.0	0.0
34.0	0.0	0.0	0.0
35.0	0.0	0.0	0.0
36.0	0.0	0.0	0.0
37.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	8.0
18.143	13.8	9.0	12.125
19.143	14.8	10.0	13.125
17.625	15.8	13.667	12.556
16.556	16.8	14.667	13.556
17.556	17.8	15.667	14.556
18.556	18.8	16.667	15.556
19.556	19.8	17.667	16.556
20.556	20.8	18.667	15.8
21.556	21.8	19.667	16.8
22.556	22.8	20.667	17.8
23.556	23.8	21.667	18.8
24.556	24.8	22.667	19.8
25.556	25.8	23.667	20.8
26.556	26.8	24.667	21.8
20.667	27.8	25.667	22.8
18.4	28.8	26.667	23.8
15.6	27.75	27.667	21.5
16.6	25.667	28.667	22.5
13.8	26.667	29.667	23.5
14.8	27.667	23.0	19.6
13.333	28.667	24.0	20.6
12.9	29.667	20.667	21.6
11.222	30.667	21.667	22.6
10.0	23.75	22.667	23.6
11.0	24.75	23.667	24.6
11.167	25.75	24.667	25.6
12.167	26.75	25.667	26.6
13.167	27.75	26.667	26.444
10.625	28.75	27.667	27.444
11.625	21.5	10.0	25.714
12.625	7.0	11.0	18.25
13.625	8.0	12.0	19.25
14.625	9.0	13.0	20.25
14.133	10.0	14.0	21.25
15.133	11.0	15.0	22.25
15.125	12.0	16.0	15.5
16.125	13.0	17.0	16.5
17.125	14.0	18.0	17.5
17.059	15.0	19.0	18.5
18.059	16.0	20.0	19.5
17.875	17.0	21.0	17.0
17.6	18.0	22.0	18.0
16.412	19.0	11.5	19.0
17.412	20.0	13.333	20.0
15.65	21.0	7.167	17.5
16.65	22.0	8.167	14.6
13.577	23.0	7.857	11.143
14.577	24.0	8.857	12.143
15.577	25.0	9.857	13.143
16.577	26.0	10.857	14.143
17.577	27.0	11.857	15.143
15.581	28.0	12.857	16.143
12.903	29.0	10.778	15.0
13.903	30.0	11.778	16.0
12.114	31.0	12.778	15.111
13.114	32.0	13.778	16.111
11.122	33.0	13.3	17.111
12.122	34.0	11.667	12.429
12.512	35.0	11.4	11.75
12.628	36.0	12.4	10.2
11.49	18.5	12.182	10.182
10.896	1.0	13.182	11.182
11.42	2.0	14.182	11.167
12.42	1.5	15.182	12.167
13.157	2.5	16.182	13.167
14.157	3.5	17.182	14.167
13.213	4.5	16.2	15.167
14.213	5.5	17.2	16.167
15.213	6.5	18.2	17.167
16.213	7.5	19.2	18.167
16.51	8.5	20.2	17.692
17.51	9.5	21.2	18.692
18.51	10.5	22.2	19.692
18.735	11.5	23.2	17.545
19.735	12.5	24.2	18.545
20.735	13.5	25.2	19.545
20.54	14.5	26.2	20.545
21.118	15.5	27.2	21.545
21.692	16.5	28.2	22.545
22.264	17.5	29.2	23.545
22.596	18.5	28.5	24.545
23.596	19.5	29.5	25.545
23.776	20.5	28.0	25.4
24.776	21.5	29.0	26.4
22.5	15.0	23.667	18.0
23.5	16.0	24.667	19.0
20.491	8.5	15.4	13.75
21.491	9.5	14.909	14.75
22.491	10.5	15.909	15.75
21.608	11.5	16.909	14.889
21.646	12.5	13.444	14.588
20.13	10.125	11.818	12.0
19.02	11.125	12.818	13.0
20.02	12.125	13.818	14.0
18.256	13.125	12.5	15.0
19.256	14.125	13.5	16.0
11.357	8.067	6.294	10.962
11.486	9.067	6.2	9.4
9.297	8.071	5.579	9.25
10.138	9.071	6.579	9.84
9.839	10.071	7.579	9.708
10.667	9.0	8.579	10.708
11.242	10.0	9.1	11.708
11.5	11.0	10.1	12.708
12.313	12.0	11.1	13.708
12.928	13.0	12.1	14.708
11.72	14.0	10.077	14.5
11.589	15.0	9.29	15.5
12.011	16.0	10.29	15.64
13.011	17.0	10.484	16.115
13.258	18.0	11.206	16.519
13.702	19.0	11.528	17.519
13.437	20.0	11.275	16.129
14.437	21.0	12.275	17.129
14.699	22.0	13.275	18.129
15.183	23.0	14.275	18.531
15.519	24.0	15.275	18.939
16.314	25.0	16.275	19.939
17.151	26.0	17.275	20.939
17.981	27.0	17.829	21.939
18.297	26.0	18.829	22.939
19.297	27.0	19.829	23.939
19.806	27.231	20.829	23.633
20.615	28.231	21.425	24.633
20.14	26.6	20.694	23.16
20.931	27.6	20.639	23.231
21.931	28.6	21.639	24.231
22.554	29.6	22.639	24.167
23.554	30.6	23.639	25.167
23.705	30.0	23.171	22.348
24.564	31.0	24.171	23.348
25.295	32.0	25.171	24.348
26.295	33.0	26.171	25.348
27.295	34.0	27.171	25.818
24.03	14.0	25.259	21.6
24.031	15.0	24.792	20.067
25.031	16.0	25.792	21.067
25.841	17.0	26.792	20.929
26.841	18.0	27.792	21.929
26.812	19.0	28.792	21.4
26.567	10.0	26.038	21.0
25.299	11.0	27.038	20.706
26.121	8.667	28.038	21.706
26.369	9.667	29.038	22.706
24.712	10.667	27.65	19.267
23.477	11.667	25.533	20.267
24.477	12.667	26.533	21.267
25.477	10.25	26.786	20.875
24.026	11.25	24.077	20.8
24.324	12.25	22.727	21.8
21.1	13.25	15.571	17.273
20.719	14.25	14.5	18.273
19.968	15.25	13.778	19.273
19.793	16.25	14.778	18.5
17.464	17.25	15.778	17.444
18.464	18.25	15.1	18.444
18.778	15.4	16.1	17.5
19.077	16.4	14.778	18.5
13.214	5.444	10.923	12.187
13.724	6.444	11.923	12.412
11.861	7.444	11.2	12.667
10.897	7.6	11.437	12.947
11.897	8.6	12.437	13.947
10.568	9.6	11.062	13.667
11.311	10.6	12.062	14.667
11.727	11.6	13.062	15.667
10.0	11.455	14.062	15.0
11.0	12.455	13.533	13.556
10.338	12.333	13.625	14.556
10.922	13.333	14.625	15.556
11.922	13.231	15.625	15.684
12.723	14.231	15.647	16.684
13.723	15.231	16.647	17.684
13.515	16.231	16.667	15.85
12.654	14.0	17.667	16.85
13.654	15.0	18.667	17.85
14.654	14.222	19.667	17.952
15.066	15.222	20.667	18.0
14.947	13.5	18.4	18.0
14.521	13.647	15.316	17.944
13.329	13.833	14.762	15.5
13.258	14.833	14.391	15.783
14.1	15.833	15.391	15.818
15.1	16.833	16.391	16.818
15.415	17.833	16.667	17.043
16.242	17.706	17.667	17.136
17.021	18.706	17.826	17.348
17.286	19.706	18.826	18.348
18.082	20.706	19.826	19.348
18.49	21.706	19.174	20.348
19.094	21.444	18.522	20.458
19.887	22.444	18.708	21.458
17.727	21.1	18.192	16.844
18.727	22.1	18.44	17.844
19.727	22.316	19.44	18.226
20.357	23.316	20.44	19.226
20.415	19.429	18.286	15.96
21.257	20.429	19.286	16.083
19.913	20.0	17.5	15.5
20.23	19.786	17.474	15.565
21.02	18.187	17.55	16.565
21.011	19.187	17.526	17.565
19.009	16.167	15.304	17.08
19.468	17.167	15.625	18.08
18.343	16.056	16.625	17.435
18.96	15.35	16.92	17.667
18.156	14.5	17.083	18.667
18.727	15.5	18.083	19.667
14.467	11.786	12.722	15.793
15.15	12.786	13.029	16.793
13.552	11.029	11.159	15.636
13.878	12.029	11.558	15.258
12.985	10.687	12.558	16.258
13.878	11.687	13.558	17.258
14.654	11.0	14.558	17.6
14.766	12.0	14.867	16.909
15.766	13.0	15.867	17.909
16.496	13.172	14.805	18.909
15.469	12.433	14.667	15.303
15.362	13.433	14.079	15.625
15.692	13.968	15.079	15.647
16.692	14.968	16.079	16.647
16.913	15.968	16.079	17.03
17.477	16.968	17.079	18.03
18.192	17.406	17.615	17.879
18.449	17.848	18.15	18.324
19.297	18.848	19.15	19.324
20.157	19.848	19.692	20.324
