Position	aMin	aMean
5319	-100	-100
5320	-100	-100
5321	-100	-100
5322	-100	-100
5323	-100	-100
5324	-100	-100
5325	-100	-100
5326	-100	-100
5327	13	20.5
5328	27	30
5329	20.7	21.75
5330	6.4	7.75
5331	10.6333333333333	14.5833333333333
5332	21	23.25
5333	10	10
5334	14	23
5335	7.8	19.5
5336	38.2	38.5
5337	5.5	5.5
5338	2.8	7
5339	25.05	26.25
5340	5.5	5.5
5341	14	14
5342	6.46666666666667	10.1666666666667
5343	30.8	30.8
5344	22.6	29.5
5345	11.2666666666667	14.6666666666667
5346	5.64	14.1
5347	5.33333333333333	13.3333333333333
5348	3.6	15.5
5349	7.21333333333333	18.0333333333333
5350	5.9	8.75
5351	2.66666666666667	2.66666666666667
5352	19.52	21.2
5353	11	11
5354	4.6	16.5
5355	0	0
5356	14.95	22.375
5357	26.4	27
5358	11.1	15.75
5359	32.5	32.5
5360	10.3333333333333	21.8333333333333
5361	1.6	4
5362	3.2	8
5363	40	40
5364	16	25.3333333333333
5365	24	24
5366	38.9	39.5
5367	17	17
5368	6	6
5369	10.8666666666667	16.6666666666667
5370	40	40
5371	26.5	26.5
5372	3.8	13.2777777777778
5373	14.65	20.125
5374	8.06666666666667	9.66666666666667
5375	5.775	9.9375
5376	0.457142857142857	1.71428571428571
5377	0	0
5378	27	27
5379	6	15
5380	20.8	21.25
5381	1.3	3.25
5382	12	22.6666666666667
5383	7.64	14.6
5384	19.7333333333333	25.8333333333333
5385	0	0
5386	2.73333333333333	6.83333333333333
5387	3.55714285714286	7.58035714285714
5388	7	17.5
5389	15.2285714285714	20.0714285714286
5390	35	35
5391	21.3	24.75
5392	39	39
5393	0.4	1
5394	20.2	22.3666666666667
5395	21.3	24.75
5396	0.95	2.375
5397	5.6	7.25
5398	11.7666666666667	18.9166666666667
5399	2.9	4.25
5400	18.3	24.75
5401	17.48	26.3
5402	6.66666666666667	16.6666666666667
5403	9	12
5404	6.6	6.75
5405	4.9	12.25
5406	3.2	8
5407	5.4	9.08333333333333
5408	5.2	13
5409	6.8	7.33333333333333
5410	1.6	4
5411	22.75	22.75
5412	25.5	25.5
5413	8.27	11.6833333333333
5414	15.48	22.5111111111111
5415	12.55	14.875
5416	7.4	11
5417	3.175	6.75694444444444
5418	7.75	13.375
5419	15.4666666666667	15.6666666666667
5420	7.74	15.15
5421	8.76	9.9
5422	13.6	17
5423	6.325	9.8125
5424	14.4	22
5425	8.5	8.5
5426	11.24	13.1
5427	5.4	7.5
5428	10.55	11.375
5429	7.53333333333333	8.19444444444444
5430	8.66666666666666	14.1666666666667
5431	29	29
5432	3.5	3.5
5433	0	0
5434	-100	-100
5435	13.8666666666667	18.1666666666667
5436	31	31
5437	2	5
5438	15.6666666666667	19.6666666666667
5439	1.4	3.5
5440	6.13333333333333	15.3333333333333
5441	6.33333333333333	6.33333333333333
5442	27.6666666666667	27.6666666666667
5443	26.8	30.25
5444	20.6	23.75
5445	5.4	10.5
5446	16	25
5447	30.1	30.25
5448	0	0
5449	22	22
5450	25.175	26.9375
5451	8	20
5452	32	32
5453	4.72	8.83809523809524
5454	16	22
5455	7.08	17.7
5456	5.86666666666667	13.3888888888889
5457	13.6666666666667	13.6666666666667
5458	16	16
5459	29.3266666666667	30.0666666666667
5460	13.8	18
5461	27.6666666666667	27.6666666666667
5462	6.6	8.22222222222222
5463	37.5	37.5
5464	16.9066666666667	18.5666666666667
5465	14.2	21.6666666666667
5466	6.5	8.75
5467	27	27
5468	7	7
5469	8.5	8.5
5470	8	8
5471	21.4	27.25
5472	10.76	11.9
5473	13	13
5474	7	17.5
5475	8.24	8.6
5476	15.1714285714286	17.1428571428571
5477	20.4571428571429	24.1428571428571
5478	28	28
5479	24.42	24.675
5480	23.6	28.25
5481	2.1	5.25
5482	14	23
5483	5.4	13.5
5484	38.6	39.5
5485	-100	-100
5486	8	8
5487	0	0
5488	6.7	16.75
5489	12.4	12.4
5490	15.4666666666667	23.6666666666667
5491	32.5714285714286	32.5714285714286
5492	26.75	30.125
5493	10	12
5494	9.1	12.25
5495	16.5	25
5496	8.45	9.125
5497	27.6210526315789	30.0526315789474
5498	9.96666666666667	15.7222222222222
5499	10.9	12.25
5500	16.65	18.375
5501	-100	-100
5502	6.75	6.75
5503	8.4	9
5504	13.88	18.8
5505	10.9111111111111	16.0277777777778
5506	38	38
5507	24.6	24.75
5508	32.4285714285714	34.1428571428571
5509	24.5	25.25
5510	20.04	22.8
5511	28.6666666666667	30.6666666666667
5512	14.3	20.75
5513	29.4666666666667	31.6666666666667
5514	-100	-100
5515	-100	-100
5516	21.3333333333333	24.8333333333333
5517	9.85	12.625
5518	37.7333333333333	38.5833333333333
5519	29	33.5
5520	0	13.6666666666667
5521	-100	-100
5522	6.33333333333333	6.33333333333333
5523	6.6	7.5
5524	5.2	7
5525	25.6666666666667	25.6666666666667
5526	1.4	3.5
5527	29.8	34
5528	4.75	4.75
5529	0	0
5530	1.6	4
5531	2	5
5532	9.46666666666667	11.6666666666667
5533	22	22
5534	25.8	31.5
5535	22	22
5536	16.5555555555556	16.7222222222222
5537	4	4
5538	0	0
5539	10.6	14.5
5540	13.8666666666667	16.1666666666667
5541	31.6666666666667	31.6666666666667
5542	5	5
5543	23	28.25
5544	0	0
5545	29.75	29.75
5546	26.6666666666667	26.6666666666667
5547	9.33333333333333	9.33333333333333
5548	9.7	18.1666666666667
5549	24.6	30.75
5550	2.66666666666667	2.66666666666667
5551	26.6666666666667	30.1666666666667
5552	4.7	6.5
5553	6.66666666666667	7.16666666666667
5554	3.4	8.5
5555	20.9333333333333	28.0833333333333
5556	8.93333333333333	12.3333333333333
5557	11.2	18.3333333333333
5558	15.9066666666667	16.0166666666667
5559	9.65	13.625
5560	17.8	17.8
5561	33.3333333333333	33.3333333333333
5562	20.2666666666667	20.9166666666667
5563	6.1	7.375
5564	11	11.75
5565	8.2	13
5566	27.16	30.4
5567	0	0
5568	15.0666666666667	15.1666666666667
5569	8.4	13
5570	21.2666666666667	22.6666666666667
5571	8.1	8.25
5572	39.4	40
5573	1.6	4
5574	9.2	11.25
5575	19.6333333333333	22.8333333333333
5576	10	17
5577	13.0666666666667	14.1666666666667
5578	9.6	9.75
5579	9.04	10.0333333333333
5580	1.7	4.25
5581	17.6	26.375
5582	1.8	4.5
5583	8.32	12.7
5584	6	6
5585	14	14
5586	20.5	20.5
5587	0	0
5588	2.5	2.5
5589	8.56666666666667	9.41666666666667
5590	8.53333333333333	12.0833333333333
5591	8.33333333333333	10.3333333333333
5592	7	7
5593	15.4285714285714	15.4285714285714
5594	32.25	32.25
5595	27.75	27.75
5596	7.57333333333333	13.4333333333333
5597	14.2666666666667	24.8055555555556
5598	11.0666666666667	12.6666666666667
5599	20.6666666666667	22.4166666666667
5600	3.5	3.5
5601	7	17.5
5602	9.8	12.5
5603	31.9777777777778	33.1111111111111
5604	31.5	31.5
5605	31.4	34.625
5606	38.8	39.25
5607	4.5	4.5
5608	26.1333333333333	31.3333333333333
5609	11.9	13.25
5610	14.2	14.5
5611	1.7	4.25
5612	13.2	18.3611111111111
5613	10.8	17.4166666666667
5614	19.64	20.9
5615	22.3333333333333	22.3333333333333
5616	7	14.6
5617	2	2
5618	6.66666666666667	6.66666666666667
5619	14.14	16.15
5620	38.5	38.5
5621	38.5	38.5
5622	9.65	10.625
5623	23.0588235294118	26.1470588235294
5624	6.33333333333333	6.33333333333333
5625	10.1	10.25
5626	10.8666666666667	16.6666666666667
5627	0	0
5628	11.84	19.1
5629	14.44	24.4
5630	7.35	15.4166666666667
5631	6.93333333333333	16
5632	10.5	10.5
5633	9	9
5634	26.5	26.5
5635	13.1428571428571	13.1428571428571
5636	8.62222222222222	10.0185185185185
5637	1.6	4
5638	11.1818181818182	16.7045454545455
5639	24.5	24.5
5640	1.55	3.875
5641	12.4	21.5
5642	6.74	7.75555555555556
5643	5.5	13.75
5644	14.0666666666667	14.9166666666667
5645	9.16666666666667	10.7037037037037
5646	5	5
5647	15.1	18.8333333333333
5648	7.8	19.5
5649	22.6285714285714	28.1904761904762
5650	14.3333333333333	22.8333333333333
5651	7.8	12
5652	20.7333333333333	26.8333333333333
5653	4.66666666666667	4.66666666666667
5654	24.5714285714286	24.5714285714286
5655	11.4	15
5656	9.45714285714286	17.4642857142857
5657	-100	-100
5658	32	32
5659	14.7333333333333	18.5833333333333
5660	23.7818181818182	24.9545454545455
5661	0	0
5662	8.56	10.15
5663	3.6	12.25
5664	2.73333333333333	6.83333333333333
5665	14.6444444444444	23.3703703703704
5666	22.7142857142857	22.7142857142857
5667	8.2	10
5668	18.9142857142857	20.2857142857143
5669	11.8	22
5670	12.9066666666667	16.7666666666667
5671	10.6533333333333	12.1333333333333
5672	14.9	20.75
5673	9.45	11.625
5674	10.1	11.375
5675	17.3333333333333	17.3333333333333
5676	12.1571428571429	16.0357142857143
5677	0	0
5678	18.2857142857143	24.5714285714286
5679	9.66666666666667	15.1666666666667
5680	10.1	10.25
5681	20.9666666666667	21.9166666666667
5682	9.8	9.8
5683	20.2266666666667	21.5666666666667
5684	14.375	20.9375
5685	13.1666666666667	18.9166666666667
5686	13.8	21.75
5687	8.1	15
5688	9.4	11
5689	17.9333333333333	19.3333333333333
5690	9.94285714285714	14.3571428571429
5691	9.36666666666667	12.9166666666667
5692	20.9657142857143	22.6285714285714
5693	24.8333333333333	29.2777777777778
5694	11.1142857142857	12.7857142857143
5695	11.1333333333333	14.3333333333333
5696	13.35	13.875
5697	13.56	16.65
5698	15.5	15.5
5699	15.28	23.2
5700	9	9
5701	19	19
5702	17.5	19
5703	8.6	18.256038647343
5704	14.4	21
5705	33.16	34.15
5706	15.9636363636364	23.6363636363636
5707	11.8	11.875
5708	15.2833333333333	19.2083333333333
5709	8.93333333333333	9.95833333333333
5710	14.36	15.275
5711	14.2	22
5712	21.95	29.15
5713	8.11363636363636	13.0530303030303
5714	20.2285714285714	22.0714285714286
5715	11	11
5716	14.5333333333333	19.3333333333333
5717	9.52857142857143	10.2018633540373
5718	8	8
5719	-100	-100
5720	23.875	25
5721	1.2	3
5722	14.35	18.25
5723	28.52	28.7
5724	14.7	18.75
5725	13.3	15.5
5726	14.04	19.35
5727	8.71428571428572	11.6607142857143
5728	10.3333333333333	15.3333333333333
5729	13.05	16.875
5730	14.6	15.5
5731	13.3333333333333	13.3333333333333
5732	15	20.3888888888889
5733	8	8
5734	19.45	21.625
5735	24.2666666666667	27.1666666666667
5736	5.725	9.0625
5737	5.9	10.5833333333333
5738	17.8	25
5739	15.4	19.5
5740	13.8	16.875
5741	16.4	26.6666666666667
5742	17.7555555555556	20.3888888888889
5743	10.8	18.25
5744	21.54	27.15
5745	9.83333333333333	12.5833333333333
5746	10.2666666666667	13.6666666666667
5747	18.7466666666667	20.8666666666667
5748	10.5333333333333	10.5833333333333
5749	14.8	17.5
5750	28.8666666666667	31.1666666666667
5751	18.6	26.625
5752	22.6	28.375
5753	21.9	28.5
5754	11.8	16
5755	11.5939393939394	15.6212121212121
5756	9.73333333333333	12.3333333333333
5757	14.2	14.2
5758	9.55	19.625
5759	9.8	12.5
5760	5.2	6.25
5761	21.24	27.9
5762	24	28.5
5763	18.8	20.125
5764	7.45	11.125
5765	-100	-100
5766	7.7	11
5767	7.7	13.25
5768	8.05	8.125
5769	15.6666666666667	15.6666666666667
5770	4.76	5.15
5771	1.5	3.75
5772	5.3	8.11538461538461
5773	6.72	10.2
5774	20.6	26
5775	10.4	13.8333333333333
5776	8.2	17.9444444444444
5777	16.52	17.3
5778	2.8	6.91666666666667
5779	5.2	10.7777777777778
5780	15.8	24.4444444444444
5781	15.7	19.375
5782	5.4	13.5
5783	18.4	24.1111111111111
5784	0.7	1.75
5785	1.8	5.94444444444444
5786	24.4923076923077	27.003663003663
5787	29.1428571428571	31.1904761904762
5788	6.70909090909091	12.2727272727273
5789	9.525	18.0416666666667
5790	5.14285714285714	8.50793650793651
5791	4.46363636363636	6.00937950937951
5792	0	2.5
5793	15.1076923076923	19.8275058275058
5794	2.24	6.03333333333333
5795	7.55	13.7788461538462
5796	5.28	12.8
5797	8.24	11.6
5798	4.55	11.375
5799	8.68	10.45
5800	11	11
5801	9.6	17.25
5802	7.6	8.5
5803	0.8	2
5804	3.5	8.75
5805	14.9	17.75
5806	13.8	15
5807	7.8	10.0598290598291
5808	14.8333333333333	15.8333333333333
5809	5.28484848484848	9.71212121212121
5810	4.35555555555556	10.8888888888889
5811	28.8	30
5812	13	22.3333333333333
5813	19.45	20.125
5814	14.75	14.75
5815	14.3142857142857	19.2857142857143
5816	1.86666666666667	4.66666666666667
5817	15.8	19.25
5818	9	14.25
5819	17	25.25
5820	10.25	12.125
5821	10	10
5822	15.1333333333333	15.8333333333333
5823	5.375	7.41707516339869
5824	1.06666666666667	2.66666666666667
5825	23.9	25.25
5826	7.11851851851852	7.54320987654321
5827	5.46666666666667	10.1666666666667
5828	7.4	8
5829	3.2	5.91666666666667
5830	11	15.5
5831	12.55	21.625
5832	11.0761904761905	12.4404761904762
5833	11.24	12.85
5834	4.36190476190476	6.9047619047619
5835	10	10.8333333333333
5836	4.075	6.8125
5837	10.5685714285714	20.1571428571429
5838	9.31	10.975
5839	9.21746031746032	16.1455026455026
5840	10.4316666666667	10.8791666666667
5841	23.9076923076923	28.9230769230769
5842	12.76	13.15
5843	6.20925619834711	6.22993572084481
5844	3.36	8.4
5845	12.2	23
5846	19.871746031746	23.5365079365079
5847	7.46666666666667	17.5555555555556
5848	4.68	11.7
5849	14	24.8333333333333
5850	19.025	22.8125
5851	0	10.0666666666667
5852	17	17.8333333333333
5853	4	9.94444444444444
5854	30	32.8888888888889
5855	31.3	32.125
5856	8.8	15.3809523809524
5857	11.95	17.2083333333333
5858	15.2318181818182	20.4015151515152
5859	1.6	4
5860	8.13333333333333	12.8888888888889
5861	8.1	8.25
5862	6.62857142857143	15.6301925025329
5863	10.0666666666667	15.0416666666667
5864	27.8291497975708	28.331983805668
5865	9.66666666666667	10.1666666666667
5866	20.2666666666667	26.2916666666667
5867	12.32	13.175
5868	5.98	9.16666666666667
5869	2.7	6.25
5870	6.08571428571428	10.2380952380952
5871	12.6666666666667	16.6666666666667
5872	18.2666666666667	20.6666666666667
5873	6.82857142857143	7.26934523809524
5874	9.8	11.5
5875	17.9485714285714	20.4428571428571
5876	13.4	20.75
5877	5.60555555555556	8.84722222222222
5878	9.4	10.75
5879	7.06285714285714	12.5571428571429
5880	14.88	23.4333333333333
5881	9.22222222222222	11.0555555555556
5882	12.7333333333333	13.3333333333333
5883	20.72	22.6175438596491
5884	10.8	12
5885	13.4311111111111	22.6592592592593
5886	5.18461538461538	13.8205128205128
5887	22.75	22.75
5888	22.8888888888889	22.8888888888889
5889	11.7142857142857	20.3174603174603
5890	13.2466666666667	15.7166666666667
5891	6.56363636363636	12.3985858585859
5892	9.5	10.25
5893	6	9.75
5894	13.9333333333333	18.3333333333333
5895	11.2444444444444	13.8611111111111
5896	14.2666666666667	16.9166666666667
5897	12.5166666666667	18.7916666666667
5898	2.4	14.1234567901235
5899	11.7	12.375
5900	21.6133333333333	27.5333333333333
5901	10.64	13.0095238095238
5902	25.6	28
5903	11.5	13.75
5904	11.6	17.2777777777778
5905	15.925	20.875
5906	13.0181818181818	20.0707070707071
5907	7.7	8
5908	30.9333333333333	35.25
5909	20.1942857142857	21.7714285714286
5910	9.85333333333333	11.6333333333333
5911	5.76666666666666	10.4722222222222
5912	13	13
5913	19.6	21.6666666666667
5914	19	22.2222222222222
5915	11.2	18.3333333333333
5916	6.85	17.125
5917	12.47	17.075
5918	13	13
5919	19.1095238095238	20.1309523809524
5920	22.7333333333333	26.0833333333333
5921	11.5911111111111	12.6444444444444
5922	8.6	9.5
5923	12.48	17.2888888888889
5924	10.7333333333333	12.6444444444444
5925	14.9333333333333	15.3333333333333
5926	14.45	16.625
5927	23.4	29.0416666666667
5928	16.35	21.6666666666667
5929	13.9266666666667	17.7888888888889
5930	20.4909090909091	25.1818181818182
5931	19.4	21.0833333333333
5932	9.33333333333333	12.5777777777778
5933	17.4	25.5714285714286
5934	16.8666666666667	20.0416666666667
5935	21.0666666666667	24.7592592592593
5936	9.52666666666667	10.0166666666667
5937	15.9805555555556	23.2546296296296
5938	23.75	26.9166666666667
5939	29.0030303030303	29.6893939393939
5940	8.5	8.5
5941	7.4	15.8148148148148
5942	11.7666666666667	12.9166666666667
5943	7	10
5944	9.1	19.3333333333333
5945	23.6	29
5946	11.2757575757576	16.7348484848485
5947	13.8666666666667	13.9166666666667
5948	8.8	17.3333333333333
5949	22.9	27.25
5950	5.93333333333333	13.7777777777778
5951	8.12	9.26666666666667
5952	15	15.375
5953	14.2	14.5
5954	11.52	14.55
5955	10.7866666666667	12.2166666666667
5956	13.4969696969697	20.7424242424242
5957	24.4	27.6666666666667
5958	30.26	34.6166666666667
5959	1.8	4.5
5960	18.1	23.5
5961	5	11.25
5962	10.9428571428571	14.0714285714286
5963	17.8	18.25
5964	4.33333333333333	6.83333333333333
5965	21.6222222222222	24.2222222222222
5966	2.28571428571429	5.71428571428571
5967	12.7333333333333	17.8111111111111
5968	5.8	15.55
5969	10.9254901960784	19.3137254901961
5970	1.8	4.5
5971	6.64	8.8
5972	7.4	8
5973	34.8651685393258	34.8651685393258
5974	10.8666666666667	16.1666666666667
5975	10.9333333333333	11.2083333333333
5976	11.6066666666667	12.0666666666667
5977	10.5333333333333	12.9444444444444
5978	25.8666666666667	29.5
5979	8.13333333333333	11.2539682539683
5980	7.68	9.6
5981	16.4	23.1111111111111
5982	8.5	13
5983	10	14.1666666666667
5984	7.51428571428572	8.07142857142857
5985	16.6166666666667	21.5416666666667
5986	13.5	15.75
5987	22.6666666666667	27.4166666666667
5988	8.8	10.3
5989	22.9	24.25
5990	22.3542857142857	27.152380952381
5991	7.23333333333333	7.58333333333333
5992	11.7	14.625
5993	16.7377777777778	17.5444444444444
5994	10.7333333333333	10.8333333333333
5995	4.8	5.5
5996	17.3282051282051	18.8205128205128
5997	5.6	6.5
5998	4.93333333333333	10.7222222222222
5999	11.3466666666667	20.2555555555556
6000	4.2	4.5
6001	20.15	22.75
6002	13.7	18.4924242424242
6003	9.73333333333333	14.6666666666667
6004	3.13333333333333	7.83333333333333
6005	18.5363636363636	22.3409090909091
6006	5.446	6.32812734082397
6007	2.86808510638298	6.08054711246201
6008	13.0222222222222	15.3055555555556
6009	14.2	19.4166666666667
6010	1.9	6.25
6011	5.6	14
6012	13.1763157894737	20.9407894736842
6013	6.14	11.15
6014	18.78	19.7625
6015	7.5	8.08333333333333
6016	19.6444444444444	23.3611111111111
6017	0	2.93333333333333
6018	13.7	15.125
6019	3.83333333333333	8.28968253968254
6020	14.52	17.1
6021	8.94	12.15
6022	32.1942857142857	33.0857142857143
6023	8.68333333333333	10.8333333333333
6024	16.9285714285714	17.0089285714286
6025	5.4	7.61111111111111
6026	22.5777777777778	23.4444444444444
6027	0.85	2.125
6028	22.2	25.7777777777778
6029	15.2857142857143	18.2142857142857
6030	11.3333333333333	12.3333333333333
6031	14.8666666666667	15.6666666666667
6032	6	9
6033	23.92	27.3333333333333
6034	13.5333333333333	16.8611111111111
6035	6.2	6.72222222222222
6036	19.1	20.75
6037	10.22	18.6238095238095
6038	8	20
6039	15.1111111111111	16.9444444444444
6040	15.1333333333333	20.3333333333333
6041	12.3333333333333	14.8333333333333
6042	13.3885714285714	16.5428571428571
6043	10.8666666666667	13.6666666666667
6044	17.4	21.0555555555556
6045	23.7876923076923	24.0692307692308
6046	8.45714285714286	9.73376623376623
6047	8.26666666666667	9.66666666666667
6048	10.8	17.8055555555556
6049	17.525	18.2361111111111
6050	19.4	27.5
6051	10.0666666666667	10.1666666666667
6052	13	14.5
6053	10.3	11.875
6054	9.9	13.1666666666667
6055	7.92	12.4833333333333
6056	9.53333333333333	10.1111111111111
6057	2	5
6058	14.32	18.2333333333333
6059	4.6	5.5
6060	7.6	10.25
6061	9.7	10.75
6062	12.32	20.6
6063	12.7333333333333	15.0833333333333
6064	23.6333333333333	27.7083333333333
6065	23.1333333333333	25.7777777777778
6066	8.66666666666667	8.66666666666667
6067	10.3714285714286	13.2095238095238
6068	14.84	14.9
6069	4.6	5.875
6070	15.6666666666667	17.3611111111111
6071	4.93333333333333	5.33333333333333
6072	10.0666666666667	11.6666666666667
6073	12.7777777777778	13.6111111111111
6074	13.1111111111111	17.2777777777778
6075	14.2	15.625
6076	14.1	18.75
6077	11.2433333333333	15.3083333333333
6078	2.2	5.5
6079	6.48	7.8
6080	24.3666666666667	27.4166666666667
6081	6.4	10.75
6082	18.3714285714286	26.8571428571429
6083	34.2	36.3333333333333
6084	18.4666666666667	20.2916666666667
6085	28.6	32.5
6086	18.8	20
6087	10.8666666666667	14.6666666666667
6088	21	25.6666666666667
6089	36	36
6090	24.9571428571429	30.0357142857143
6091	12.6333333333333	13.7708333333333
6092	15.2	17
6093	15.6	17.25
6094	34.6	35.5
6095	10.6228571428571	16.6571428571429
6096	6.18333333333333	6.95833333333333
6097	8.91428571428571	9.50793650793651
6098	20.88	25.5111111111111
6099	6.1	10.6666666666667
6100	19.7079365079365	22.484126984127
6101	4.05	4.125
6102	11.0958333333333	12.4895833333333
6103	15.1	23.75
6104	33.4	34
6105	24.7333333333333	25.5833333333333
6106	9.63333333333333	13.0833333333333
6107	10.4	14.4047619047619
6108	28.3333333333333	28.8333333333333
6109	9.36666666666667	12.8472222222222
6110	5.2	13
6111	3.26	8.15
6112	11.6666666666667	16.2777777777778
6113	14.8	20.2777777777778
6114	11.58	19.3444444444444
6115	9.35714285714286	14.7698412698413
6116	7.5	10.4166666666667
6117	7.4	14.7222222222222
6118	12.6666666666667	12.9166666666667
6119	2	2
6120	17.4666666666667	20.8888888888889
6121	4.73333333333333	11.8333333333333
6122	28.512962962963	32.8858024691358
6123	9.2	9.5
6124	19.6846153846154	21.8653846153846
6125	16.711004784689	21.1626794258373
6126	17.8277777777778	18.7361111111111
6127	11.9876923076923	19.1897435897436
6128	26.1076923076923	26.2692307692308
6129	20.6	21.875
6130	10.67	19.5166666666667
6131	8.6	12.5
6132	10	11.5
6133	9	16.1666666666667
6134	7.1	9.83333333333333
6135	23.365	25.7125
6136	6.53333333333333	7.77777777777778
6137	4.86666666666667	12.1666666666667
6138	25	25
6139	22.08	27.3
6140	29.5714285714286	32.4285714285714
6141	10.8	14.6666666666667
6142	10.24	11.6074074074074
6143	8.18423645320197	13.6330049261084
6144	15.2947368421053	23.2368421052632
6145	8.96	11.9
6146	25.2933333333333	26.9333333333333
6147	2.2	3.66666666666667
6148	14.025641025641	23.1509971509971
6149	14.7333333333333	17.8333333333333
6150	27.7555555555556	28.8888888888889
6151	15.6059800664452	23.1578073089701
6152	13.56	16.8512820512821
6153	11.3428571428571	13.9285714285714
6154	12.7972222222222	12.8263888888889
6155	11.4363636363636	16.5909090909091
6156	10.2	17.5
6157	17.3	17.75
6158	8.66666666666667	18.8333333333333
6159	21.6444444444444	25.6111111111111
6160	10.36	15.4
6161	10.1	11.8333333333333
6162	17.1857142857143	18.4642857142857
6163	10.7857142857143	12.1785714285714
6164	13.0095238095238	23.0793650793651
6165	7.2	13.0833333333333
6166	27.1571428571429	28.0357142857143
6167	32.125	33.0625
6168	12.6333333333333	17.4444444444444
6169	16.35	17.3833333333333
6170	18.8	25.7592592592593
6171	22.925	29.4375
6172	33.75	33.75
6173	8.2	11.1666666666667
6174	7.03333333333333	9.71111111111111
6175	14.7555555555556	17.3888888888889
6176	22.78	28.9
6177	12.3	13.8333333333333
6178	14.8045454545455	18.4621212121212
6179	10.0333333333333	14.3333333333333
6180	7.6	16.25
6181	12.7	16.75
6182	11.95	14.875
6183	18.1666666666667	19.4166666666667
6184	13.5	22
6185	16.76	24.4666666666667
6186	12.2	15.6666666666667
6187	14.7505882352941	21.2143790849673
6188	18.8	23.5555555555556
6189	19.2095238095238	25.9126984126984
6190	9.64	11.5333333333333
6191	20.425	24.9107142857143
6192	7.73333333333333	8.53333333333333
6193	15.9752941176471	21.4960784313725
6194	9.3	14.5833333333333
6195	7.82181818181818	11.7292929292929
6196	8.54771241830065	10.702614379085
6197	8.9	11.75
6198	10.85	11.2777777777778
6199	14.2	15.9814814814815
6200	7.8	8.8
6201	13.7	14.1875
6202	14.01	16.55
6203	13.5	20.0625
6204	15.6222222222222	18.0555555555556
6205	26.49	28.425
6206	13.94	15.6333333333333
6207	19.0186335403727	21.8726708074534
6208	11.1333333333333	15.3333333333333
6209	20.5428571428571	26.952380952381
6210	13.5666666666667	16.8632478632479
6211	12.7529411764706	14.3774509803922
6212	20.7371428571429	22.4857142857143
6213	12.6	14.2727272727273
6214	16.2428571428571	23.5634920634921
6215	9.04	16.3333333333333
6216	10.16	11.6666666666667
6217	12.7666666666667	22.2222222222222
6218	22.4857142857143	28.8809523809524
6219	5.3	10
6220	10.72	15.9428571428571
6221	20.25	22.7261904761905
6222	5.07692307692308	9.67521367521367
